cluster_id,auto_label,last_log_count,forecast_log_count,predicted_growth,last_date
2308,"radioisotope, production, radioisotopes, radiopharmaceutical, producing",2.485,1.188,-1.297,2025-10-01
1346,"clock, synchronization, method, synchronizing, signal",2.565,1.265,-1.3,2025-10-01
1925,"camera, lens, camera lens, lens camera, synthetic",1.609,0.256,-1.353,2025-10-01
1333,"headset, wireless, wireless headset, headset wireless, communication",2.197,0.835,-1.363,2025-10-01
540,"temperature, device, apparatus, sensor, method",1.609,0.238,-1.371,2025-10-01
783,"ceramic, method, electronic, producing, ceramic electronic",1.946,0.573,-1.373,2025-10-01
335,"door, vehicle, vehicle door, mechanism, device",2.197,0.793,-1.404,2025-10-01
2059,"things, internet things, internet, iot, method",2.079,0.672,-1.408,2025-10-01
2273,"sensor, assembly, sensor assembly, assembly sensor, method",2.89,1.447,-1.443,2025-10-01
1657,"neural, synaptic, neuromorphic, network, method",2.485,1.035,-1.45,2025-10-01
742,"closure, device, closure device, device closure, dispensing",2.565,1.112,-1.453,2025-10-01
2268,"integrated, assemblies, integrated assemblies, methods, methods forming",1.792,0.328,-1.464,2025-10-01
1929,"subscription, method, management, method apparatus, apparatus",1.386,-0.092,-1.479,2025-10-01
1008,"semiconductor, method, device, semiconductor device, manufacturing",2.708,1.176,-1.532,2025-10-01
1739,"specimen, method, apparatus, apparatus specimen, analyzing",2.708,1.166,-1.542,2025-10-01
1294,"method, milking, cheese, milk, methods",2.197,0.653,-1.544,2025-10-01
1567,"microphone, mems, mems microphone, method, packaging",2.708,1.094,-1.614,2025-10-01
1870,"winding, device, winding device, method, machine",2.565,0.874,-1.691,2025-10-01
2086,"spectrum, sharing, method, spectrum sharing, shared",2.708,0.98,-1.728,2025-10-01
1557,"resin, photosensitive, composition, photosensitive resin, resin composition",2.197,0.4,-1.797,2025-10-01
1720,"analyzer, automatic analyzer, automatic, method, analyzer automatic",2.079,-0.032,-2.111,2025-10-01
2093,"speaker, speaker speaker, sports speaker, universal speaker, sports",2.303,0.147,-2.155,2025-10-01
1762,"aircraft, method, device, trajectory, flight",2.565,0.378,-2.187,2025-10-01
963,"axle, assembly, vehicle, driving, axle driving",2.996,0.735,-2.261,2025-10-01
